,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
52,0.16675400733947754,0.012446904053625455,0.001994895935058594,0.0010927540190703506,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 9}",0.5356463509316771,0.5464378200510135,0.6123172180143696,0.618632445141066,0.6076410658307211,0.5840905897561511,0.03553297359987873,161,0.5365604156290589,0.549750315307733,0.6447390569310373,0.592597712124183,0.6001819486037819,0.5847658897191589,0.038589198703148364
53,0.1631631851196289,0.018375039188116046,0.0011969566345214843,0.00039882696969021004,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",0.5,0.5433614361650344,0.5293716777974651,0.6544083072100314,0.5515478056426332,0.555675228327814,0.052345612489371675,243,0.5000000000000001,0.5485884947440578,0.5482311053213211,0.6210731557609142,0.5333767298209379,0.5502538971294462,0.039579099529856304
54,0.21921396255493164,0.015248260673059582,0.0015958786010742188,0.0004890256149540595,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",0.6314732142857142,0.5938589146984949,0.5752253743258241,0.5000000000000001,0.5374902037617556,0.5676768997102887,0.045398632161883154,198,0.6132091133702479,0.6381169846578697,0.6261541970691628,0.4996084573218482,0.5248449965960753,0.5803867498030407,0.05677105896716994
55,0.2204108715057373,0.008368477222777133,0.0011963367462158204,0.00039925579527550924,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",0.6392080745341615,0.5863723982164762,0.5556669717089509,0.6279486677115989,0.5000000000000001,0.581878029699455,0.05062463125961493,165,0.6182494457953691,0.6024579366066789,0.5621857595562028,0.5924826241519112,0.5000000000000001,0.5750751532220324,0.04175948158121094
56,0.26369485855102537,0.031535753744110585,0.0019948482513427734,6.743495761743046e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",0.6360830745341615,0.5938589146984949,0.5678848887244691,0.6294964733542321,0.6497942789968654,0.6154119445060984,0.030103390785848567,72,0.6194152286643424,0.6381212538147966,0.572586645589229,0.5948044783226629,0.6195015046686746,0.6088858222119411,0.0227779983514016
57,0.31316685676574707,0.024222726828997704,0.0019942760467529298,0.0006309772375553311,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",0.6052406832298136,0.6059892131856149,0.6061060378901459,0.6154584639498434,0.682523510971787,0.6230345373644712,0.029950323350035668,44,0.5865035303079132,0.6582125161923023,0.6420196039686081,0.5866971700537443,0.6398641596568553,0.6226593960358846,0.03011768324236795
58,0.35544934272766116,0.009218656247275301,0.0015956401824951173,0.0004889284534798813,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",0.6082104037267081,0.599807239237524,0.5000000000000001,0.5764498432601882,0.5733444357366773,0.5715748806444587,0.03819651138957242,183,0.6000375980234183,0.6496626146268633,0.49999999999999994,0.5654418221166201,0.5677527155281077,0.576578950059002,0.04890358640820637
59,0.4124967098236084,0.012890078257957249,0.002593231201171875,0.0007979035782685425,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",0.557327251552795,0.6059892131856149,0.5647500924862245,0.6528311128526647,0.5733444357366773,0.5908159076672248,0.03515265749074327,136,0.550123780505669,0.6582125161923023,0.5729824574243078,0.6214482573001701,0.5673666532295878,0.5940267329304074,0.03988193923204826
60,0.279053783416748,0.08590822008760715,0.0025928497314453127,0.0007980108741920254,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",0.651572204968944,0.5983274596467999,0.596847680056076,0.5000000000000001,0.5795846394984328,0.5853319466307594,0.048995394877652795,153,0.6240344143985782,0.6570933871978961,0.6151824637670552,0.5000000000000001,0.5797590094396495,0.5952138549606358,0.053596598624212045
61,0.2030571460723877,0.03718640707700361,0.002194070816040039,0.0003985646346213722,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 3}",0.6638004658385093,0.5983274596467999,0.6046262582994217,0.6746277429467086,0.5000000000000001,0.6083170060666873,0.06213270812387767,96,0.6421681364075822,0.6570933871978961,0.6346485995945522,0.6410881111079988,0.5000000000000001,0.6149996468616059,0.057968298039945534
62,0.223801326751709,0.029549118677749245,0.001994752883911133,1.1680077279964342e-07,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 4}",0.6159646739130434,0.5937712961700967,0.6107498198952472,0.6575039184952979,0.5000000000000001,0.5956204755409699,0.05215082044871874,132,0.6144188419808788,0.6489862581937318,0.6443475142528853,0.633068488913192,0.5000000000000001,0.6081642206681376,0.05537961895808606
63,0.23696627616882324,0.026825270127130315,0.001994895935058594,0.0006307510186996921,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.6500097049689441,0.5937712961700967,0.6012578126521155,0.6216986677115989,0.5889302507836993,0.6111546028695173,0.022440488572786618,84,0.6240344143985782,0.6489862581937318,0.6481775578958666,0.5878279550511442,0.5905687537982075,0.6199189878675057,0.0266520556315708
64,0.2363762378692627,0.030671663991073062,0.002593517303466797,0.0004885192380524391,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 6}",0.6669448757763974,0.5906949122841179,0.5783017582118032,0.6575039184952979,0.5967182601880879,0.6180455651003881,0.03669927176818357,63,0.642192550708503,0.6482330569359162,0.6284650307257322,0.633057528153928,0.5955492010215427,0.6294994735091244,0.018321638482987904
65,0.281846284866333,0.04593191289828171,0.002792644500732422,0.0003991367248542491,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 7}",0.6608889751552794,0.5845421445121597,0.6045678459471565,0.6357170846394986,0.6638224921630095,0.6299040640927732,0.03113035587271752,22,0.6306323792224534,0.6377553260782062,0.6416408687612369,0.5982406763519184,0.6299306671083448,0.627639983504432,0.015341876468759187
66,0.25312252044677735,0.026117063314056554,0.002792692184448242,0.0007464421515833623,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 8}",0.6639363354037267,0.593742089993964,0.6075274051286047,0.6544278996865204,0.663812695924765,0.6366819425951777,0.02996279350284145,14,0.6333167316087072,0.6489606432521706,0.6454709124042184,0.6075280930349246,0.6306808701868566,0.6331914500973755,0.014590265590162799
67,0.23576936721801758,0.04257872533842145,0.0025931358337402343,0.0004885972060614241,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 9}",0.609772903726708,0.5906949122841179,0.5691602250822642,0.5608738244514108,0.5203076018808778,0.5702030578747713,0.030209809232644776,194,0.5918722350804207,0.6451177921384085,0.609871632550004,0.5608803194695967,0.5034745606866795,0.5822433079850219,0.04789600012963769
68,0.3223414897918701,0.03515369924433617,0.002592945098876953,0.0004887334445230541,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.643856754658385,0.5908993555170468,0.5752545805019569,0.651293103448276,0.6435442789968654,0.6209571048232713,0.03145539683092677,56,0.6213598277326927,0.6203066718384453,0.6257754618617914,0.611399676779388,0.6179572554745948,0.6193597787373826,0.004719917100238861
69,0.31535682678222654,0.02472435927741957,0.003191518783569336,0.000399327317282891,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.6638198757763975,0.5876769407504041,0.6136801729005629,0.6512637147335424,0.5702194357366772,0.6173569003235292,0.03584686721780652,64,0.6441273840564851,0.6358274967859346,0.6536121946637977,0.6291914247890967,0.5650447990588361,0.6255606598708301,0.03134444657408058
70,0.30518398284912107,0.017918896248995887,0.003391122817993164,0.0004885387067869067,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.6128590838509317,0.6012286064759829,0.6041589594812983,0.6699745297805644,0.6778507053291537,0.6331719627383694,0.033530839172747524,17,0.6105296438441782,0.6593316451867085,0.6585613673011853,0.6329808028390802,0.63447024823684,0.6391747414815984,0.0182383155960212
