,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
121,0.1184626579284668,0.010381899303828102,0.0031250953674316407,0.006250190734863282,0.01,"(25,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 11}",0.7674038889713477,0.7540606803554973,0.7399664131931961,0.7497509769366321,0.7549668874172174,0.7532347996510084,0.008866226179518176,100,0.7635041652220935,0.7388791936329403,0.7712387791741324,0.7492162773202564,0.7539537851329009,0.7553584400964647,0.011223215138147228
122,0.09140300750732422,0.02028359426806929,0.004426193237304687,0.006140303519505099,0.01,"(25,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 12}",0.69613590142361,0.6947185142193805,0.6777070063694233,0.7044811635727887,0.7084965094500242,0.6963013291358089,0.010618390984005091,231,0.6951641724787585,0.7019353746329997,0.6999633272643526,0.6972771095516714,0.7080707885584654,0.7004821544972495,0.004438955805766946
123,0.11404433250427246,0.032483279792261864,0.006253671646118164,0.00765915735568538,0.01,"(25,)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 13}",0.6766696087084386,0.6880935506732775,0.6762372762372729,0.6726691428840081,0.6701130330734989,0.6767598863971785,0.006158112515765082,281,0.6831533383785088,0.6966704895773029,0.6763229795116682,0.6756644001551699,0.6761263843865981,0.6815875184018496,0.00803206693076919
124,0.10779023170471191,0.03150676672386808,0.006248903274536133,0.0076533122406525185,0.01,"(25,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 14}",0.7624076306273208,0.7193444434214119,0.7153306352801359,0.7535995653355057,0.7526798197918274,0.7406714077232225,0.019399205228722342,138,0.7913649639152952,0.73083304375146,0.7341018103963066,0.7384105920944155,0.7351626709459532,0.7459746162206862,0.022823790309360867
125,0.08462085723876953,0.022089840806073503,0.0,0.0,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.7588574936218325,0.7161645848640665,0.7138959588376359,0.6730917236229952,0.7439155991722411,0.7212049946668802,0.029415409585220806,167,0.743237669811733,0.708296379938357,0.7537787533022069,0.6782531024299406,0.7299062553079438,0.7226944321580363,0.026916930445939284
126,0.08645167350769042,0.04152332999211375,0.0,0.0,0.01,"(25,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 16}",0.6925383877159254,0.7004159108814703,0.7992139153704595,0.7436968250674404,0.6997862716834821,0.7271227354538403,0.040326905826476474,164,0.6985146049989852,0.7131627324532867,0.8264843954716299,0.7167458866401974,0.7183899205618077,0.7346595080251814,0.046445608267450623
127,0.11093521118164062,0.06058022362712642,0.00624394416809082,0.007647244781912397,0.01,"(25,)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 17}",0.8052371588892577,0.7343856972399856,0.7397304625844787,0.8180135187497305,0.8249246231155776,0.7844414644638275,0.03924749776113835,45,0.8482775578314543,0.743612979751449,0.7465002695241503,0.8138370099948941,0.8504256132859366,0.8005306860775768,0.04712798953056544
128,0.07395825386047364,0.011763280717429412,0.0,0.0,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.7537031754771126,0.756211396000075,0.7343856972399855,0.7159147248388684,0.7339955849889617,0.7388555907347144,0.014774180502944724,143,0.7472395447862471,0.7462694971563537,0.7546944179491017,0.7114480826283373,0.751869861769215,0.7423042808578509,0.01573022933607597
129,0.058852005004882815,0.016482471093206125,0.0013010025024414063,0.0026020050048828126,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.6666666666666619,0.6666666666666636,0.6739649749944118,0.671704048140042,0.671704048140042,0.6701391949074392,0.0029555419712608473,293,0.6698806416705837,0.666666666666651,0.6783260291687462,0.6794831276666032,0.6681286549707576,0.6724970240286684,0.005342361215823204
130,0.09402327537536621,0.01592100892920331,0.0031241893768310545,0.006248378753662109,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.6973334662592826,0.6933719206606869,0.6989003938621628,0.6879493883649251,0.6946120536664995,0.6944363540029106,0.003782455750738692,236,0.7000983635077921,0.7059905641498132,0.70239800981699,0.6768840688858758,0.6991625908907905,0.6969067194502523,0.010284479449996069
