,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
91,0.24552559852600098,0.054548990530718336,0.0,0.0,0.01,"(50, 50)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 13}",0.9978260869565216,1.0,0.974952326468345,0.9978165938864629,0.9890733930897113,0.9919327983337625,0.009285809296934793,50,1.0,0.9994553376906319,0.981463564958147,0.9989118607181718,0.9825730675982663,0.9924807661930434,0.008556678279623925
92,0.30695834159851076,0.015931050735565732,0.0031242847442626955,0.00624856948852539,0.01,"(50, 50)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 14}",0.9934782608695653,0.9945556826849733,0.9934782608695653,0.9978070175438597,0.9978165938864629,0.9954257718975222,0.0019861478741367597,20,0.9964579033367734,0.9983660130718952,0.9989106753812635,0.9983677910772578,0.9989118607181718,0.9982028487170724,0.0009058012556116299
93,0.27441864013671874,0.029784144497178675,0.006249284744262696,0.007653779485333835,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.9869374523264683,0.9825514874141876,0.9879958047292143,0.9967201026583927,0.9649984677851835,0.9838424024096211,0.010478418955523774,98,0.9950801226923519,0.9934425524595802,0.9907120743034056,0.993441932497184,0.9781703987935016,0.9901694161492047,0.006161310228868263
94,0.3176374912261963,0.04454016183261921,0.0031243324279785155,0.006248664855957032,0.01,"(50, 50)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 16}",0.970547292143402,0.9902078565980168,0.9956521739130435,0.9923341377461121,0.9945366965448557,0.9886528427159492,0.009247382624339434,79,0.9743292053663571,0.9948095831900011,0.9978213507625273,0.9890893753698717,0.9983677910772578,0.9908834611532031,0.008908715612762318
95,0.34522342681884766,0.01321102984144703,0.0,0.0,0.01,"(50, 50)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 17}",0.9880339435545384,0.9901887871853547,0.991304347826087,1.0,0.9967201026583927,0.993246454555794,0.00442585626115941,37,0.999455337690632,0.9970025656461414,0.9961873638344227,0.9964614593474982,0.994825074451635,0.9967863601940659,0.0015153339326440323
96,0.0588409423828125,0.010842416504375375,0.0044250965118408205,0.006138444918746017,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.6015827612509534,0.6006006864988558,0.5962528604118993,0.6121246073699532,0.618732283766184,0.605853056542353,0.008283650668978095,276,0.6117991056071551,0.6088160044719642,0.6134330925352596,0.6069881330775251,0.6045043239218829,0.6091081319227574,0.003216252643373198
97,0.09086370468139648,0.025381685995651646,0.0031243324279785155,0.006248664855957032,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.5507532418001525,0.5768211289092295,0.5629099923722348,0.5905203784570597,0.5773337546924078,0.571660546756527,0.01362478285500872,304,0.5652197282421741,0.5812138086228643,0.5562274251805985,0.576459085008495,0.5849067803485862,0.5728053654805436,0.01061005015233893
98,0.053897523880004884,0.02708369225957828,0.0,0.0,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.5974828375286041,0.5,0.49999999999999994,0.5,0.4956140350877193,0.5186315170885969,0.03947657686605237,317,0.6032923403279441,0.49999999999999994,0.49999999999999994,0.49999999999999983,0.5005357176946718,0.5207656116045232,0.04126388599568074
99,0.08461441993713378,0.031242537559379335,0.0031242847442626955,0.00624856948852539,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.6669527078565979,0.6866132723112127,0.6833810068649885,0.6985654638780358,0.7541896498889145,0.6979238290650118,0.02987598947802578,260,0.6862763014562551,0.6958132668271987,0.690651516454535,0.6721944619437603,0.7513294508714659,0.699252999510643,0.027196813069502734
100,0.09581379890441895,0.00885191022952263,0.0,0.0,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.8310545385202136,0.8082189168573608,0.8071796338672768,0.8207117137822723,0.8480090783727879,0.8230281685671482,0.015258346422002519,237,0.8392619109047128,0.8357126476321523,0.8120108789129686,0.8118616726800678,0.8208576136341941,0.8239409447528191,0.011584879870284117
101,0.09841375350952149,0.02931157019993092,0.0,0.0,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.8476353928299007,0.8289187643020596,0.9118135011441647,0.8983614877805869,0.8972362675247071,0.8767808272933338,0.03241433629925962,209,0.8604123667010664,0.8854596663226694,0.903094900240798,0.8719264837829066,0.8738244635664241,0.8789435761227729,0.01445404102006778
102,0.18355984687805177,0.10913176405449888,0.0,0.0,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.8266495041952706,0.9051392067124333,0.8311117467581998,0.8502403661993412,0.967191450241324,0.8760474061320495,0.05343066864630018,212,0.8556125300997592,0.9260101335855978,0.8422593452585713,0.8287403594677661,0.9585630118549909,0.8822370760533371,0.05081478748138309
103,0.36085963249206543,0.05065512452695807,0.006248664855957031,0.007653020236863752,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.9378623188405797,0.9411327231121281,0.9706045003813882,0.9049691641768176,0.9497242013330269,0.9408664648236387,0.021259572472641656,150,0.954148033482399,0.9590750773993807,0.9773409729388831,0.9057172651432716,0.9310478232441821,0.9454658344416232,0.024756592400578155
104,0.2575060367584229,0.028721631623467962,0.0,0.0,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.9477498093058734,0.9237604881769643,0.9596777269260106,0.9803014632651498,0.9661236880410635,0.955512314290906,0.019041459642399637,132,0.9552516913198029,0.9555293974314872,0.9658994811374844,0.9727380543306032,0.9629239209285455,0.9624685090295847,0.006598124853617776
105,0.1372121810913086,0.03447719084037306,0.0,0.0,0.01,"(50,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 11}",0.9269927536231884,0.8844393592677346,0.8356311975591152,0.8939563701830997,0.9289100206849001,0.893975761001548,0.034079796966958384,192,0.919499269005848,0.8870363203761037,0.8418436819172113,0.8920320046579996,0.9220101225588453,0.8924842797032015,0.028968741778085356
106,0.22182064056396483,0.08547139283743797,0.003124237060546875,0.00624847412109375,0.01,"(50,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 12}",0.8909992372234935,0.911641876430206,0.924799771167048,0.9857934957481039,0.9420296100513292,0.93103362732195,0.03204888540078875,160,0.9159320892099532,0.9323221247563351,0.9077406547414286,0.984458519462421,0.9359235701468032,0.9352753916633881,0.026685003533944835
107,0.2161259174346924,0.07052385293181837,0.0031248092651367187,0.006249618530273437,0.01,"(50,)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 13}",0.9139492753623188,0.98476353928299,0.9673722349351639,0.9508302689037003,0.9901698843177815,0.9614117412394747,0.027471255434234326,122,0.9370216288269695,0.9912854030501089,0.980655529755762,0.9449863266708664,0.9866682058110454,0.9681234188229505,0.022539240521425658
108,0.29760031700134276,0.022965903000001092,0.0,0.0,0.01,"(50,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 14}",0.9793192219679634,0.9901697177726927,0.9891113653699467,0.9857839194055007,0.9846778518348271,0.9858127545523624,0.003830395787390041,91,0.9901745786033712,0.9939979646829492,0.9893557934869854,0.9871830436401121,0.9819955901723841,0.9885413941171605,0.003944549797909761
109,0.21148791313171386,0.06327345027950854,0.002005910873413086,0.004011821746826171,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.9607551487414188,0.932418001525553,0.9444221967963387,0.9158574657166936,0.979224124722286,0.9465348009148579,0.02197332145754108,147,0.955511480908153,0.9486834938653822,0.9595982398807477,0.9018711938987839,0.9863564992459385,0.9504041815598011,0.02742843786836488
110,0.29445719718933105,0.02119355154993486,0.0,0.0,0.01,"(50,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 16}",0.9847254004576659,0.9738176964149504,0.9803775743707095,0.989063816747108,0.9780989044664061,0.9812152988635293,0.005273241557261054,104,0.9871628110308452,0.9849698285747048,0.9885262584565989,0.9841760447091612,0.9732570681327911,0.9836184021808203,0.005406374923406362
111,0.19918298721313477,0.10397140798876064,0.0013010978698730468,0.002602195739746094,0.01,"(50,)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 17}",0.8702231121281464,0.8505625476735316,0.9509820747520977,0.8579158047958324,0.9245432084578259,0.8908451254325106,0.0397131443854095,198,0.8916390752207317,0.8736150527462446,0.9525247964682948,0.8614179457075768,0.9119218663497699,0.8982237472985236,0.03206198743425487
112,0.06326766014099121,0.011426350005087538,0.0,0.0,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.6036994660564454,0.5908657513348589,0.6006006864988558,0.6231374013636712,0.5990145943461274,0.6034591386026433,0.010710285361944473,280,0.6115715657608072,0.6004113633757596,0.6115500659328058,0.6062033484145619,0.60558828723059,0.6070649261429049,0.004186142752852079
113,0.06457076072692872,0.013264475427551261,0.00312347412109375,0.006246948242187499,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.5681826849733027,0.5671243325705567,0.565045766590389,0.5207279935646978,0.5828257871753619,0.5607865664302903,0.020984106655951927,312,0.5758567681458548,0.5736136194243779,0.5782772904483431,0.5170901699978999,0.5863024502224002,0.5662280596477751,0.02493975075908351
114,0.06329007148742676,0.01310780474604849,0.0,0.0,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.6244755911517924,0.6135488176964149,0.5930968726163234,0.626436451390485,0.6143175898260936,0.614371562811559,0.011841805830289433,269,0.6096921224630204,0.635814413484692,0.6164735265451209,0.6100285397934443,0.6113365142317163,0.6166690233035987,0.00987717574773764
115,0.07394204139709473,0.013387552863639272,0.0,0.0,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.7200896262395119,0.6984267734553775,0.723512585812357,0.7267965218723665,0.7366553665823949,0.7210899730599424,0.012612689459282601,253,0.7369119797041624,0.7259255675954593,0.7136760405916752,0.7098256471565202,0.7068270001718114,0.7186332470439257,0.011214501179124219
116,0.13096861839294432,0.01106554365671646,0.0031246662139892576,0.006249332427978514,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.8527936689549962,0.8342295957284517,0.8626430205949656,0.8644372941086339,0.8905807094154602,0.8609271890650513,0.018293100661121185,222,0.8643056272216488,0.865110079119367,0.8662352367847722,0.8690349206803734,0.8638725230513715,0.8657116773715066,0.0018460469464946286
117,0.15101351737976074,0.044398751706940166,0.0,0.0,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.8931350114416476,0.8843821510297484,0.8584096109839817,0.9147130927756072,0.9146939400904006,0.8930541377198379,0.02103695934003414,195,0.9151061374842336,0.9145829750028666,0.8667727324848067,0.8936349817688943,0.8944489982437049,0.8969091649969012,0.017711412301969688
118,0.10078530311584473,0.03288390710614385,0.005730962753295899,0.00573950182663912,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.8767829900839055,0.8441361556064073,0.8573321891685737,0.8513847391404274,0.866611123879568,0.859249586313271,0.011452281107253055,226,0.8995492202729046,0.8725579778695104,0.8502124899667468,0.854411855945631,0.8370183313288662,0.8627499750767317,0.02162966305463772
119,0.18173513412475586,0.03760055404939163,0.0,0.0,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.8529271548436308,0.7362700228832951,0.841113653699466,0.8273864245767258,0.8939467938404965,0.8303111099691663,0.052022947540777284,234,0.8646979990826742,0.7861268776516455,0.8393443269120513,0.8136066328770784,0.8746301280949925,0.8356811929236884,0.03260469139432461
120,0.15726275444030763,0.04038117379677949,0.0,0.0,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.911832570556827,0.8009057971014493,0.9291857360793289,0.951907607446564,0.9464538803340229,0.9080331255232496,0.05539539036196521,182,0.917911865038413,0.8302283998394678,0.9291114837747965,0.9316044208044594,0.9400354122520664,0.9097783163418406,0.040397984805825286
121,0.24685978889465332,0.04375472674655159,0.003124237060546875,0.00624847412109375,0.01,"(25,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 11}",0.9706426392067123,0.9181826849733028,0.967353165522502,0.9781276334942158,0.9551491994177584,0.9578859610503586,0.021197301236943453,128,0.9768034772388489,0.92192695791767,0.9648137398234148,0.9779296837714524,0.9400020044670978,0.9562951726436968,0.02194470381930505
122,0.16976041793823243,0.053606553166455746,0.0,0.0,0.01,"(25,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 12}",0.9094870327993897,0.8615274599542334,0.9281083142639206,0.9464538803340229,0.8764795449321995,0.904407130082088,0.0315381757118999,185,0.9183991944731109,0.8938643074188739,0.915120470702901,0.950372735429433,0.8637027995723803,0.9082919015193399,0.028691206996154874
123,0.19428668022155762,0.0158998805503482,0.0,0.0,0.01,"(25,)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 13}",0.9575610221205186,0.9651792524790237,0.9651983218916859,0.9694035853826706,0.9803301922929594,0.9675301968788768,0.0074513947523778806,116,0.9681103801169593,0.9719337661965372,0.9741124154340097,0.9572425094973558,0.9746819698184525,0.9692162082126629,0.006415993035900296
124,0.2450385570526123,0.06519894241294773,0.00311894416809082,0.006237888336181639,0.01,"(25,)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 14}",0.9814931350114418,0.9444031273836766,0.983647978642258,0.8808846625296868,0.9945271202022524,0.9570024563952797,0.04162954043901844,129,0.9945390436876506,0.946526344455911,0.9860770697167757,0.8609991552602941,0.9939943540843401,0.9564271934409942,0.05088704576380562
125,0.14658808708190918,0.028099730436967497,0.0,0.0,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.947673531655225,0.9215675057208239,0.8770308924485125,0.9595447406726422,0.9584290967593656,0.932833903879981,0.031082235056781295,156,0.9478754586629977,0.9418841732599472,0.9004826711386308,0.9650793196265963,0.9495503670083805,0.9409743979393104,0.02164544647065876
126,0.12343773841857911,0.04965941703057641,0.0,0.0,0.01,"(25,)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 16}",0.932418001525553,0.8616418764302058,0.900867658276125,0.9551683521029648,0.9879577491764345,0.9275850843732384,0.04356716986732966,163,0.9511470158238736,0.8987626848985208,0.9072174922600618,0.9503602075100699,0.9808990989443138,0.9376772998873679,0.030504296245997403
127,0.11091380119323731,0.03942891813760198,0.0,0.0,0.01,"(25,)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 17}",0.8604309687261633,0.8147978642257819,0.8193363844393593,0.8874444572129014,0.9004874358385047,0.8564775629727679,0.03472003602943051,229,0.8774814384818257,0.8518858932461874,0.8077789961013644,0.8944782300555523,0.8846432167878892,0.8632535549345638,0.03111777964715609
128,0.08202033042907715,0.01037886262933769,0.0,0.0,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.5757437070938215,0.5951945080091533,0.5725305110602592,0.5969939860568452,0.5556050333256723,0.579215249248834,0.015394917535401273,299,0.5847630718954249,0.605875902992776,0.5760663914688682,0.5908539626405512,0.5480603797987895,0.581123941759282,0.019179958831329648
129,0.08513813018798828,0.004981254735646635,0.001300954818725586,0.002601909637451172,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.5778794813119755,0.5726449275362318,0.5889016018306635,0.5872787864858654,0.5806806864322378,0.5814756366028606,0.00600703586773823,294,0.5997179939227154,0.5722931716546267,0.5866890981538813,0.5737972004276195,0.5901276416012827,0.5845250211520251,0.010311190875949606
130,0.10734214782714843,0.024507306629265282,0.0,0.0,0.01,"(25, 25)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.6331903127383676,0.6081617086193745,0.621414950419527,0.5480157818126101,0.6427784800429021,0.6107211820333233,0.0334108715251301,272,0.6421192380460956,0.6350601278523105,0.6393923431945877,0.5453316796479774,0.6416263386976689,0.6207059454877281,0.037769553642437476
131,0.21399860382080077,0.015552818802583905,0.0004071235656738281,0.0008142471313476562,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.8179729214340197,0.8147978642257818,0.818011060259344,0.8087460736995329,0.8294932199494369,0.8178034604580157,0.006746941305006421,243,0.8226586687306502,0.8182942036463708,0.8231961644306846,0.825796000133631,0.8113760666628483,0.820264220720837,0.0050558977144213
132,0.15910120010375978,0.03787211240959057,0.0,0.0,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.8539664378337146,0.8604691075514874,0.8769355453852021,0.8644755994790471,0.8993813682678313,0.871039262303124,0.0160240266106011,219,0.8673783109735124,0.8706677846577228,0.8810450349730533,0.8857313560697171,0.8759422785063855,0.8761529530360782,0.00667538867146209
133,0.18176417350769042,0.059426704479786124,0.0,0.0,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.9171624713958811,0.9117181540808544,0.920566361556064,0.9366046119665977,0.8971405040986746,0.9166382840166896,0.012791181529839565,170,0.9254977210182319,0.9470817566792799,0.9307060543515651,0.9266660343050225,0.8783216883340014,0.9216546509376201,0.023004757808182685
134,0.17859869003295897,0.09208836046942755,0.0004023075103759766,0.0008046150207519532,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.9759916094584288,0.7779748283752861,0.9008867276887872,0.979224124722286,0.9168677698613346,0.9101669251278345,0.07309736031604892,177,0.9874548503611972,0.8100185615181745,0.8924650269464511,0.9812024535631788,0.8914670551514805,0.9125215895080963,0.0658551205834404
135,0.3069888114929199,0.08784525601369654,0.0,0.0,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.9814168573607932,0.8212242562929061,0.9923817696414952,0.9868804106335708,0.9857934957481039,0.9535202228156215,0.0662643072588714,137,0.9942613375759661,0.8595254987960097,0.9945426269923174,0.9849858852108507,0.987710409388542,0.9642051515927372,0.052470758471507235
136,0.27625174522399903,0.03884749788160488,0.002602243423461914,0.0031870842878892478,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.98476353928299,0.9509630053394357,0.9825514874141876,0.9923437140887151,0.9923532904313186,0.9805881499630514,0.01533513595719076,108,0.9939943813782826,0.9713425209264993,0.9890816706799679,0.9934544604165473,0.9931803376095296,0.9882106742021654,0.008613238029213108
137,0.2794046878814697,0.027232971725411413,0.0,0.0,0.01,"(25, 25)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 11}",0.9717009916094583,0.984744469870328,0.9934782608695653,1.0,0.9923532904313186,0.9884508977471146,0.009677170728972003,83,0.9789857097809885,0.993456885678248,0.9931863461758974,0.9972754758223086,0.9942810048107209,0.9914370844536327,0.006392979611570681
138,0.2931979656219482,0.0906645165976379,0.0013065814971923828,0.0026131629943847655,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 12}",0.9836861174675822,0.9236270022883296,0.9368230358504958,0.9934402053167855,0.9956236114303226,0.9666237214754273,0.03029337471379204,119,0.9907156576080727,0.9415742174062607,0.9385731997477356,0.994820898478514,0.9983594391310157,0.9728086824743197,0.02685404499585076
139,0.17730293273925782,0.021914355946435808,0.0,0.0,0.01,"(25, 25)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 13}",0.9956521739130435,0.982589626239512,0.9847826086956523,0.9956331877729259,1.0,0.9917279691056956,0.0067946533834918645,55,0.9983660130718955,0.9912854030501089,0.9950980392156863,0.9902067464635471,0.9893885540156155,0.9928689511633706,0.003373266842928702
140,0.2517888069152832,0.015266610824820882,0.004425239562988281,0.006138776622376007,0.01,"(25, 25)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 14}",0.9891113653699467,0.9945366132723112,0.984744469870328,0.9956236114303226,0.9978165938864629,0.9923639907589359,0.004769076392045631,47,0.9964507367274396,0.9989070920765968,0.9849877450980392,0.9967272302082736,0.9959090377603419,0.9945963683741382,0.00491142209882853
141,0.27130608558654784,0.007345089812227412,0.0,0.0,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.9956331045003814,0.983647978642258,0.9869183829138064,0.9967105263157895,0.9934306289741823,0.9912659058017365,0.005106115591313436,62,0.9934389691549137,0.9956247850017199,0.9907120743034056,0.9931719856632876,0.992357969188477,0.9930611566623607,0.001596237837035722
142,0.18799071311950682,0.059742327202583094,0.0,0.0,0.01,"(25, 25)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 16}",0.8920957284515636,0.9640446224256294,0.9258962623951181,0.9967201026583927,0.9562456906458285,0.9469832803728697,0.035518687377381085,144,0.9055906719412912,0.9819795608301798,0.9361526774452471,0.9937327591966859,0.9471124935570698,0.9529136325940948,0.031827895680987095
143,0.29764618873596194,0.015295751426941112,0.0,0.0,0.01,"(25, 25)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 17}",0.9706045003813882,0.9824752097635393,0.991304347826087,1.0,0.9989035087719298,0.9886512156583686,0.010998019691302416,82,0.9847243722050224,0.9937202585712647,0.9956355349157207,0.996457283374377,0.996457283374377,0.9933989464881522,0.004451082054105731
144,0.1817270278930664,0.0207350389858336,0.0,0.0,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.5994469870327993,0.5919431731502669,0.5995995423340961,0.5991486631425726,0.6176740979085268,0.6015584968631202,0.008556830424531923,285,0.6153985351450522,0.6170002723311546,0.5950184898520811,0.5915969875723038,0.6107924445908022,0.6059613458982789,0.010586206504802116
145,0.16792902946472169,0.04342716825112992,0.006249141693115234,0.007653604292716729,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.6006197559115178,0.5778794813119755,0.5845156369183828,0.5,0.5827970581475523,0.5691785847410737,0.03540346057390631,310,0.6067520209838322,0.5929150900126132,0.5888641640866873,0.49999999999999983,0.588436969054846,0.5753936488275957,0.038278280193665755
146,0.277543830871582,0.04466179764449637,0.006248569488525391,0.0076529034346054375,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.6699942791762014,0.6262490465293669,0.6354595728451563,0.6777225542020991,0.680944993488087,0.6580616856982423,0.022696505696912096,262,0.6613382926269924,0.6953205624355003,0.6567212045636968,0.6586413411793901,0.6627531832846533,0.6669549168180466,0.014336354415880227
147,0.27936654090881347,0.055529254964368134,0.006249094009399414,0.007653545883789606,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.8102784134248665,0.8191266209000764,0.8266495041952706,0.8098808702980159,0.8229334252662224,0.8177745641442151,0.006718796430925856,244,0.817702958376333,0.829208949661736,0.8242496560027518,0.8233957104404099,0.8140755350018134,0.8217265618966089,0.005288965593208376
148,0.25123276710510256,0.046979840073354574,0.0031243324279785155,0.006248664855957031,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.8779557589626241,0.8714149504195271,0.8919622425629291,0.860156668964989,0.9015839270665749,0.8806145604772305,0.014683930978433698,207,0.8932515623208349,0.8884499340671941,0.8932300624928334,0.8580297400874328,0.88139967880801,0.8828721955552611,0.013156319607703507
149,0.4579938888549805,0.05051278232563663,0.0031242847442626955,0.00624856948852539,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.9455568268497332,0.9409992372234938,0.9575228832951945,0.9497433540182333,0.9639307055849231,0.9515475171303673,0.008239266716579137,138,0.9519801341589267,0.9667039330352023,0.9609760205251693,0.9531223154458506,0.9514984584693507,0.9568561723268999,0.0060062313200181395
150,0.4223243236541748,0.032145695048731354,0.003124380111694336,0.006248760223388671,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.9858218916857362,0.9934591914569032,0.9912852784134248,0.987967325519038,0.9934497816593887,0.990396511798332,0.003043855616298601,72,0.994816749799335,0.9961801972250889,0.9937202585712647,0.9934586363896681,0.9942768288375998,0.9944905341645912,0.0009659384424187579
151,0.4134605884552002,0.018226247790363914,0.006248950958251953,0.00765337078624143,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.9967105263157896,0.9923436308161708,0.9956521739130435,0.9945271202022524,0.9967105263157895,0.9951885446212752,0.0016360082105184334,22,0.9972659385391585,0.9989070920765968,0.996173030615755,0.9978111935169806,0.9967147022889105,0.9973743914074802,0.0009412955894590675
152,0.44237465858459474,0.0354427366948096,0.0,0.0,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.9869374523264683,1.0,0.9945556826849733,0.9912567992032484,1.0,0.9945493576639656,0.005063926112304054,28,0.9969953990368079,0.9994553376906319,0.9978141841531935,0.9945551276177386,1.0,0.9977640096996744,0.001936514757949101
