,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
78,0.278838586807251,0.04155394957335572,0.0031242847442626955,0.006248569488525391,0.1,"(100, 25, 100)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 16}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
79,0.2913356781005859,0.059229548889630154,0.0,0.0,0.1,"(100, 25, 100)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 17}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
80,0.10023608207702636,4.422005889652111e-07,0.003124237060546875,0.00624847412109375,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
81,0.10024085044860839,1.0426936110379493e-05,0.0,0.0,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
82,0.1077803611755371,0.0069987863237807695,0.0,0.0,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
83,0.11715941429138184,0.0026025539065513276,0.0,0.0,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.669694550932531,0.6785714285714254,0.667763548469169,0.6666666666666649,0.6666666666666649,0.6698745424856465,0.00448786833467405,5,0.6678831961547244,0.6770370370370214,0.6669388786672343,0.6666666666666634,0.6666666666666639,0.6690384890384615,0.004024199750762069
84,0.11403470039367676,0.0036450863274384813,0.0,0.0,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
85,0.12158846855163574,0.005734653552721897,0.0,0.0,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
86,0.13095736503601074,0.01106409493766108,0.0,0.0,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
87,0.23432378768920897,0.1771532011314753,0.009373092651367187,0.007653098108997274,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
88,0.15724749565124513,0.01835776863222885,0.0,0.0,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
89,0.16480765342712403,0.03591600449718269,0.0062487125396728516,0.0076530786391070214,0.01,"(50, 50)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 11}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
90,0.16167964935302734,0.018056363505987844,0.0,0.0,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 12}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
91,0.19109892845153809,0.036438068611087525,0.003124856948852539,0.006249713897705078,0.01,"(50, 50)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 13}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
92,0.2142660140991211,0.037256158841607816,0.003124237060546875,0.00624847412109375,0.01,"(50, 50)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 14}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
93,0.21870341300964355,0.03797335058541258,0.0,0.0,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
94,0.22364964485168456,0.04024398614028213,0.0062485218048095705,0.007652845037561524,0.01,"(50, 50)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 16}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,25,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
