,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
86,0.1666257858276367,0.0081910465343935,0.003124904632568359,0.006249809265136718,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 12}",0.9851943296022266,0.9817946032221053,0.9913043478260867,0.9579831932773109,0.9870129870129869,0.9806644838573909,0.01173986019437707,169,0.9859459459459459,0.9927545314990376,0.9900080727540619,0.9785867237687387,0.9932372495668171,0.9881065047069203,0.005419204742138783
87,0.23796000480651855,0.015931756212641684,0.002601957321166992,0.003186733885570947,0.01,"(50, 50)",44,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 44}",0.9913793103448273,1.0,0.9913043478260867,1.0,1.0,0.9965329124312684,0.004242452183577762,26,0.9945474372955289,0.9978165938864626,0.9943181728730138,0.9978165938864633,1.0,0.9968997595882938,0.002167517981864222
88,0.261918306350708,0.029228735092185976,0.0062482357025146484,0.0076524947154666505,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 60}",1.0,1.0,0.9913043478260867,0.9913043478260869,1.0,0.9965233881163084,0.004259645231055013,37,0.9978118161925603,1.0,0.994559303590859,0.9956427015250552,1.0,0.9976027642616948,0.002219985579516298
89,0.27623276710510253,0.036452498658015024,0.001301145553588867,0.002602291107177734,0.01,"(50, 50)",76,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 76}",1.0,0.9913043478260867,0.9990356798457087,0.9956331877729258,0.9913043478260869,0.9954582048087302,0.0036876189985985417,46,1.0,0.9989071038251365,1.0,0.9986660822435108,1.0,0.9995146372137296,0.0005993118484773869
90,0.21557216644287108,0.017359346283182833,0.0031242847442626955,0.00624856948852539,0.01,"(50, 50)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 18}",0.9904150698710644,0.9913043478260867,0.9956331877729255,0.9817927404174509,0.9743589743589743,0.986707489908701,0.007629161756223653,126,0.9956331877729258,0.9964873269762662,0.9978165938864626,0.9943182891084464,0.9659326173392747,0.9900376030166751,0.012106170449778969
91,0.2650407314300537,0.0116314324530586,0.0,0.0,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 50}",1.0,1.0,0.9946688900679651,0.9913043478260869,0.9870129870129869,0.9946023903385955,0.005034417902602223,53,0.9964801760860695,0.9913232104121464,0.9934782608695643,0.997816593886463,0.997816593886463,0.9953829670281413,0.0025752078137317408
92,0.2035978317260742,0.006248211890451214,0.003124380111694336,0.006248760223388672,0.01,"(50, 50)",82,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 82}",0.9829059829059823,0.9956331877729255,0.9850828590768917,0.978540772532189,0.9785407725321887,0.9841438645066416,0.006279704066347717,149,0.9929816817479584,1.0,0.997575456990818,0.9923995656894693,0.991323210412149,0.994855982968079,0.00334316984394677
93,0.28691301345825193,0.03692640858948648,0.0031242847442626955,0.006248569488525391,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 55}",0.9871244635193125,1.0,0.9870129870129865,0.9956331877729258,0.9692474674384948,0.9878067966953484,0.010535712542360522,119,0.991304347826087,1.0,0.9989071038251364,0.996728462377318,0.9889364961032293,0.9951752820263542,0.004324889548718816
94,0.19110536575317383,0.015933494139041066,0.0,0.0,0.01,"(50, 50)",23,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 23}",0.9842265014678804,0.9956331877729255,0.9579831932773099,0.9946670266986194,0.9956331877729256,0.9856221576110783,0.014478660111536099,138,0.9956331877729259,0.9859762675296637,0.9590766002098592,0.997816593886463,0.9954016844212311,0.9867808667640287,0.014440520230771081
95,0.20802035331726074,0.020965359490410923,0.0031250953674316407,0.006250190734863282,0.01,"(50, 50)",28,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 28}",0.9956709956709955,0.9956331877729255,0.9870129870129865,0.9827586206896552,0.9743589743589741,0.9870950568791489,0.008091962544961612,124,1.0,0.996728462377317,0.9945593035908591,0.9975755732293189,0.9945593035908603,0.996684528557671,0.002040656952620705
96,0.12028269767761231,0.027598146330053103,0.0,0.0,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.8835279655808205,0.9178655632006906,0.9334207140950004,0.8931623931623932,0.9169925148028152,0.908988257124028,0.018108281371644042,317,0.8762145704098925,0.9240873059702042,0.8967563478178527,0.9335448041176645,0.9299163681719397,0.9121038792975107,0.022109679992324306
97,0.1478811740875244,0.02154189881124179,0.0031241416931152345,0.006248283386230469,0.01,"(50,)",34,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 34}",0.97457627118644,0.9913043478260867,0.9775769163914473,0.987012987012987,0.9539748953974894,0.9768923950269668,0.012965014822386696,228,0.9679119744917706,0.9817400644468293,0.9702760084925651,0.9945593035908606,0.9685243695003601,0.9766023441044771,0.010292203693054237
98,0.18798246383666992,0.02072386156002316,0.0062487125396728516,0.007653078636136013,0.01,"(50,)",66,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 66}",0.9663865546218477,0.9827586206896546,0.9946688900679651,0.9702127659574469,0.9785407725321889,0.9785123028651311,0.009952520896995234,204,0.9785407725321887,0.9967284623773169,0.9932371333329479,0.9868000560126994,0.9934782608695663,0.9897569370249439,0.006466957159077113
99,0.13590536117553711,0.029999637909656842,0.0,0.0,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.9161574754428008,0.9074103952979115,0.940224934194782,0.9581555064998775,0.9692474674384949,0.9382160817094379,0.02366279525731029,306,0.9294113011269599,0.9128021952826433,0.9573891349768846,0.9652665337910622,0.9690708448471502,0.9467880020049402,0.02194242481750056
100,0.1911010265350342,0.04319251927275104,0.0,0.0,0.01,"(50,)",39,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 39}",0.9406990174517009,1.0,0.9827586206896549,0.9913043478260869,0.9743589743589741,0.9778092931674742,0.020448211392888625,211,0.9537694792230045,0.9945593035908588,0.9825546331266448,0.9967284623773174,0.9889364961032292,0.983309674884211,0.015565811052504834
101,0.15595388412475586,0.013209413639346588,0.0,0.0,0.01,"(50,)",71,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 71}",0.9913793103448273,1.0,0.990340108673777,0.9539748953974896,0.9956331877729256,0.9862743616032944,0.016495524508255102,134,0.9934640522875815,0.993237133332948,0.9934782608695645,0.9733759318423889,0.9978165938864633,0.9902743944437893,0.008621592772614668
102,0.11091032028198242,0.017817590156791362,0.0,0.0,0.01,"(50,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.9819419604223152,0.9775769163914471,0.9827586206896545,0.9119999999999998,0.9661016949152539,0.9640973037504821,0.026697783141576736,274,0.9671261930010604,0.9728938873054757,0.9793945471509368,0.9451913133402333,0.9603712865513131,0.9649954454698039,0.011728990517567971
103,0.1898045539855957,0.016659520072786187,0.0,0.0,0.01,"(50,)",44,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 44}",0.9913793103448273,0.9956331877729255,0.9956331877729255,0.982758620689655,0.9785407725321885,0.9887949794549146,0.006951986271462627,109,0.9978118161925602,0.9967284623773169,0.9978165938864626,0.9859762675296676,0.9827956989247336,0.9922257677821482,0.006491809979517993
104,0.22494115829467773,0.024280862193106205,0.0,0.0,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.9663865546218473,0.9956331877729255,0.9956331877729255,0.946058091286307,0.9661016949152541,0.9739714526643999,0.019164672836146306,249,0.9785407725321887,0.9989071038251365,0.9989071038251365,0.983853606027989,0.9796355841371945,0.9879688340695291,0.009105580608762725
105,0.17287759780883788,0.00778476293965699,0.0031242847442626955,0.00624856948852539,0.01,"(50,)",76,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 76}",0.9956709956709955,0.9913043478260867,1.0,1.0,0.9870129870129869,0.9947987582874626,0.005051708305248679,47,0.9967213114754099,0.9934782608695643,0.9989071038251365,1.0,0.9967284623773174,0.9971670277094855,0.0022383744190051322
106,0.16038031578063966,0.008767370217592475,0.0,0.0,0.01,"(50,)",18,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 18}",0.9787234042553185,0.9870129870129865,0.9870129870129867,0.9785407725321891,0.9702127659574468,0.9803038293874092,0.006282703097665954,176,0.9902280130293158,0.9857351775962309,0.9913232104121463,0.9900081889816431,0.9659326173392758,0.9846454414717224,0.009548550423026903
107,0.2098468780517578,0.012498867617800273,0.0031243324279785155,0.006248664855957031,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.9829059829059823,0.9870129870129865,0.9827586206896545,0.9591256616349736,0.9870129870129869,0.9797684724347899,0.010481503635053822,183,0.9848812095032399,0.990249187432285,0.9923995656894669,0.9838536060279893,0.9913232104121484,0.988541355813026,0.0034903540323932038
108,0.21196718215942384,0.02017859216707071,0.0016022205352783203,0.0032044410705566405,0.01,"(50,)",82,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 82}",1.0,0.9956331877729255,0.9913043478260868,1.0,0.9913043478260869,0.9956497496397794,0.003888668752802783,44,1.0,1.0,0.9978165938864626,1.0,0.9967284623773178,0.998909011252756,0.0013797781300044726
